image,px,py
00_002815.jpg,264.4840774536133,281.4718551635742
00_002816.jpg,264.0341796875,281.5786247253418
00_002817.jpg,264.0341796875,281.5786247253418
00_002818.jpg,263.4351272583008,281.0445899963379
00_002819.jpg,263.39493560791016,281.02142333984375
00_002820.jpg,263.4674606323242,280.9287872314453
00_002821.jpg,263.5326232910156,280.64259338378906
00_002822.jpg,263.802978515625,280.5410346984863
00_002823.jpg,255.20064544677734,280.61106872558594
00_002824.jpg,253.9810562133789,280.26005935668945
00_002825.jpg,253.0695037841797,280.27976989746094
00_002826.jpg,253.34352111816406,280.8865737915039
00_002827.jpg,252.84957885742188,280.9311332702637
00_002828.jpg,249.72521209716797,279.91994857788086
00_002829.jpg,250.29351806640625,280.40620040893555
00_002830.jpg,251.11080169677734,280.28132247924805
00_002831.jpg,250.8268051147461,280.53443145751953
00_002832.jpg,249.86143493652344,280.3549690246582
00_002833.jpg,250.24849700927734,280.6582908630371
00_002834.jpg,249.47422790527344,280.25927734375
00_002835.jpg,249.79842376708984,280.83231353759766
00_002836.jpg,251.60567474365234,281.218807220459
00_002837.jpg,251.07640838623047,281.030704498291
00_002838.jpg,250.17189025878906,280.63770294189453
00_002839.jpg,249.97312927246094,280.51242446899414
00_002840.jpg,251.89253997802734,280.95202255249023
00_002841.jpg,250.24429321289062,280.1774711608887
00_002842.jpg,249.73967742919922,280.28368377685547
00_002843.jpg,249.83080291748047,280.6813163757324
00_002844.jpg,249.27332305908203,279.86270904541016
00_002845.jpg,250.13938903808594,281.06315994262695
00_002846.jpg,249.7981185913086,281.0921821594238
00_002847.jpg,249.72640991210938,281.62577056884766
00_002848.jpg,250.65819549560547,281.8443946838379
00_002849.jpg,250.1168975830078,281.11643981933594
00_002850.jpg,250.52545166015625,280.96899795532227
00_002851.jpg,249.8574981689453,280.68496322631836
00_002852.jpg,251.0825424194336,281.71504974365234
00_002853.jpg,250.5902099609375,281.5359230041504
00_002854.jpg,250.03263092041016,281.33855056762695
01_002861.jpg,250.4777374267578,281.29061126708984
01_002862.jpg,250.70758819580078,282.02699279785156
01_002863.jpg,251.2432403564453,283.53274154663086
01_002864.jpg,251.55508422851562,283.7001037597656
01_002865.jpg,250.999267578125,284.6204414367676
01_002866.jpg,250.85366821289062,284.93170166015625
01_002867.jpg,251.41705322265625,284.3608283996582
01_002868.jpg,251.2610092163086,284.36296463012695
01_002869.jpg,251.17127227783203,284.1486015319824
01_002870.jpg,251.6042938232422,284.0687370300293
01_002871.jpg,251.65888214111328,283.75250244140625
01_002872.jpg,250.68653869628906,282.64060974121094
01_002873.jpg,251.1130828857422,282.96982192993164
01_002874.jpg,250.81441497802734,282.788330078125
01_002875.jpg,251.5269546508789,283.48222732543945
01_002876.jpg,252.3492660522461,285.0208930969238
01_002878.jpg,251.6659927368164,282.88220977783203
01_002879.jpg,252.091064453125,283.03952407836914
01_002880.jpg,252.97372436523438,283.30703353881836
01_002881.jpg,252.7598419189453,283.65555572509766
01_002882.jpg,252.25970458984375,283.2892646789551
01_002883.jpg,252.19351196289062,283.53924560546875
01_002884.jpg,252.77572631835938,284.38808822631836
01_002885.jpg,252.76471710205078,284.517391204834
01_002886.jpg,253.55718994140625,284.4936332702637
01_002887.jpg,253.55718994140625,284.4936332702637
01_002888.jpg,252.9898681640625,284.02830505371094
01_002889.jpg,253.36358642578125,282.90250396728516
01_002890.jpg,252.18719482421875,281.609806060791
01_002891.jpg,252.19076538085938,282.87883377075195
01_002892.jpg,253.22418212890625,283.9618606567383
01_002893.jpg,254.60454559326172,285.00719451904297
01_002894.jpg,253.98334503173828,285.2960739135742
01_002895.jpg,252.75127410888672,285.437931060791
01_002896.jpg,252.11139678955078,285.1604537963867
01_002897.jpg,252.89290618896484,286.2103157043457
01_002898.jpg,253.40284729003906,286.52002716064453
02_002905.jpg,256.35179138183594,286.4402046203613
02_002906.jpg,255.96407318115234,286.3179931640625
02_002907.jpg,255.6609878540039,286.2039108276367
02_002908.jpg,257.8742446899414,287.4146385192871
02_002909.jpg,257.51326751708984,287.40126037597656
02_002910.jpg,257.69222259521484,287.45550537109375
02_002911.jpg,257.0563049316406,286.6022186279297
02_002912.jpg,257.7638854980469,287.28528213500977
02_002913.jpg,258.4375228881836,287.68186950683594
02_002914.jpg,257.7600784301758,286.93581771850586
02_002915.jpg,258.6438903808594,287.51185607910156
02_002916.jpg,257.86082458496094,286.7531394958496
02_002918.jpg,254.39437866210938,287.935359954834
02_002919.jpg,257.43274688720703,287.62428283691406
02_002920.jpg,258.5800552368164,288.67094802856445
02_002921.jpg,256.8625793457031,287.9083442687988
02_002922.jpg,256.70648193359375,287.8541145324707
02_002923.jpg,256.38104248046875,287.87370681762695
02_002924.jpg,256.82435607910156,288.05213928222656
02_002925.jpg,257.0568313598633,288.17890548706055
02_002926.jpg,257.30847930908203,288.34608459472656
02_002927.jpg,256.7782440185547,288.08788681030273
02_002928.jpg,256.99017333984375,287.9790840148926
02_002929.jpg,257.0661315917969,287.9976921081543
02_002930.jpg,257.22967529296875,288.3174858093262
02_002931.jpg,257.9018859863281,288.70086669921875
02_002932.jpg,260.67151641845703,289.2194061279297
02_002933.jpg,259.42893981933594,289.17931365966797
02_002934.jpg,257.35811614990234,288.04036712646484
02_002935.jpg,259.59606170654297,289.52299880981445
02_002936.jpg,259.86974334716797,289.1415214538574
02_002937.jpg,259.09388732910156,288.79665756225586
02_002938.jpg,258.7019348144531,289.3985824584961
02_002939.jpg,259.2117156982422,290.04906845092773
02_002940.jpg,259.27635955810547,289.81108474731445
02_002941.jpg,259.7803039550781,290.4980773925781
02_002942.jpg,259.7803039550781,290.4980773925781
02_002943.jpg,259.5512390136719,290.7126808166504
03_002950.jpg,265.03016662597656,293.1611022949219
03_002951.jpg,266.0376892089844,293.9200973510742
03_002952.jpg,265.59056854248047,293.72619247436523
03_002953.jpg,265.20008087158203,293.6727066040039
03_002954.jpg,265.27587890625,293.1056900024414
03_002955.jpg,265.15909576416016,292.91866302490234
03_002956.jpg,267.3893585205078,293.4507751464844
03_002957.jpg,267.3893585205078,293.4507751464844
03_002958.jpg,267.3338394165039,293.20640563964844
03_002959.jpg,267.11629486083984,292.9671859741211
03_002960.jpg,267.52809143066406,293.25021743774414
03_002961.jpg,267.42423248291016,293.36843490600586
03_002962.jpg,267.18634033203125,293.0568504333496
03_002963.jpg,267.26866149902344,293.1028938293457
03_002964.jpg,267.62857818603516,293.5715141296387
03_002965.jpg,267.7224807739258,293.52077865600586
03_002966.jpg,268.01210021972656,293.4547233581543
03_002967.jpg,267.86883544921875,293.3466148376465
03_002968.jpg,268.00318145751953,293.5890655517578
03_002969.jpg,267.95377349853516,293.3991241455078
03_002970.jpg,268.0296936035156,293.448673248291
03_002971.jpg,268.2818145751953,293.35718536376953
03_002972.jpg,268.2570266723633,293.1878356933594
03_002973.jpg,268.60569763183594,293.6854362487793
03_002974.jpg,268.30973052978516,293.7556953430176
03_002975.jpg,268.15845489501953,293.3351745605469
03_002976.jpg,268.40648651123047,293.67639541625977
03_002977.jpg,268.5149230957031,293.6120834350586
03_002978.jpg,268.93212890625,294.16246032714844
03_002979.jpg,268.53851318359375,293.4167823791504
03_002980.jpg,268.02191162109375,293.1870765686035
03_002981.jpg,268.0950469970703,293.1844482421875
03_002982.jpg,268.0950469970703,293.1844482421875
03_002983.jpg,268.33934020996094,293.46485137939453
03_002984.jpg,268.3513870239258,293.39836502075195
03_002985.jpg,268.3957748413086,293.31703186035156
03_002986.jpg,268.45899200439453,293.449275970459
03_002987.jpg,268.39369201660156,293.26941299438477
03_002988.jpg,268.62963104248047,293.64710235595703
03_002989.jpg,268.5754089355469,293.2398376464844
04_002997.jpg,271.86499786376953,292.96024322509766
04_002998.jpg,272.2180938720703,292.1157646179199
04_002999.jpg,274.30753326416016,292.2373695373535
04_003000.jpg,274.9119338989258,292.09482192993164
04_003001.jpg,276.1309585571289,292.13956451416016
04_003002.jpg,275.9136047363281,292.6903305053711
04_003003.jpg,275.93106842041016,292.35544204711914
04_003004.jpg,274.3933410644531,292.08750915527344
04_003005.jpg,274.5303497314453,293.18868255615234
04_003006.jpg,274.62560272216797,293.3175048828125
04_003007.jpg,274.5826416015625,293.0137367248535
04_003008.jpg,274.5719223022461,293.34870529174805
04_003009.jpg,274.42689514160156,293.3099594116211
04_003010.jpg,274.10975646972656,293.38954162597656
04_003011.jpg,274.2511520385742,293.64297103881836
04_003012.jpg,272.1950225830078,291.8473663330078
04_003013.jpg,274.47235107421875,293.4243850708008
04_003014.jpg,274.4051971435547,293.6455421447754
04_003015.jpg,274.46956634521484,293.2491760253906
04_003016.jpg,274.28922271728516,293.5027656555176
04_003017.jpg,274.3559265136719,293.7398490905762
04_003018.jpg,274.2940444946289,294.0039520263672
04_003019.jpg,274.6004638671875,294.22462463378906
04_003020.jpg,274.5701141357422,294.1125793457031
04_003021.jpg,274.69046783447266,294.2158660888672
04_003022.jpg,274.7197265625,294.20357513427734
04_003023.jpg,274.662841796875,294.32303619384766
04_003024.jpg,274.7764205932617,294.56595611572266
04_003025.jpg,274.5413360595703,294.4787063598633
04_003026.jpg,274.84757232666016,294.1576690673828
04_003027.jpg,274.424560546875,294.1540222167969
04_003028.jpg,274.2706069946289,294.1737823486328
04_003029.jpg,275.31778717041016,294.07545471191406
04_003030.jpg,275.1810836791992,294.02555084228516
04_003031.jpg,275.11060333251953,294.2185516357422
04_003032.jpg,275.17591857910156,294.14754486083984
04_003033.jpg,275.3764419555664,294.37229919433594
04_003034.jpg,275.1824645996094,294.38036346435547
05_003042.jpg,276.8702163696289,292.871639251709
05_003043.jpg,276.8299255371094,292.45698165893555
05_003044.jpg,276.9988250732422,292.48096466064453
05_003045.jpg,277.06639099121094,291.59083557128906
05_003046.jpg,278.2218475341797,290.59502029418945
05_003047.jpg,277.916748046875,290.8338165283203
05_003048.jpg,278.01983642578125,290.8639335632324
05_003049.jpg,278.01478576660156,291.6366195678711
05_003050.jpg,278.0674743652344,290.7420310974121
05_003051.jpg,278.0814666748047,291.5917549133301
05_003052.jpg,277.79402923583984,291.5274429321289
05_003053.jpg,277.9566879272461,290.69556045532227
05_003054.jpg,278.0299530029297,290.8867988586426
05_003055.jpg,278.1441345214844,290.560791015625
05_003056.jpg,278.11444091796875,290.4901580810547
05_003057.jpg,278.04833984375,290.89637756347656
05_003058.jpg,278.2172393798828,291.4497604370117
05_003059.jpg,278.1239013671875,290.35130310058594
05_003060.jpg,277.8302307128906,290.4581298828125
05_003061.jpg,277.8302307128906,290.4581298828125
05_003062.jpg,277.75547790527344,291.0021858215332
05_003065.jpg,277.51502990722656,298.43751525878906
05_003066.jpg,278.11131286621094,291.0397758483887
05_003067.jpg,278.55377197265625,290.1674613952637
05_003068.jpg,278.347900390625,289.7134437561035
05_003069.jpg,278.1173553466797,290.0653495788574
05_003070.jpg,278.27748107910156,290.1301918029785
05_003071.jpg,278.5242004394531,291.27690505981445
05_003072.jpg,278.48585510253906,291.5911178588867
05_003073.jpg,278.288818359375,290.97319412231445
05_003074.jpg,278.5500183105469,291.9757499694824
05_003075.jpg,278.24952697753906,291.7536926269531
05_003076.jpg,278.24952697753906,291.7536926269531
05_003077.jpg,278.34742736816406,291.7651138305664
05_003078.jpg,278.24745178222656,291.1709671020508
05_003079.jpg,278.2154235839844,291.9215545654297
05_003080.jpg,277.97920989990234,291.92724227905273
06_003087.jpg,277.5131378173828,292.12647247314453
06_003088.jpg,276.4266128540039,290.8989677429199
06_003089.jpg,276.36952209472656,290.8322105407715
06_003090.jpg,276.3994445800781,290.9632682800293
06_003091.jpg,276.53125,290.52676010131836
06_003092.jpg,276.53125,290.52676010131836
06_003093.jpg,276.3204803466797,290.37543869018555
06_003094.jpg,276.0692901611328,290.4443550109863
06_003095.jpg,276.10951232910156,290.3305358886719
06_003096.jpg,276.4140625,290.580322265625
06_003097.jpg,276.19271087646484,290.47737884521484
06_003098.jpg,276.3260498046875,290.36281967163086
06_003099.jpg,276.59764099121094,290.6301498413086
06_003100.jpg,276.6531982421875,290.5842628479004
06_003101.jpg,276.54405212402344,290.60520935058594
06_003102.jpg,276.8476333618164,290.68635177612305
06_003103.jpg,276.76832580566406,290.3042526245117
06_003104.jpg,276.4422836303711,290.53429794311523
